"조서관리코드","프로젝트코드","지자체","조서유형(구분)","대분류","중분류","소분류","위치명","지역명","면적기정","면적증감코드","면적변경","면적변경후","결정고시관리코드"
"11560AGZ202105250001","11560PPL202105250001","영등포구","신설","의제처리구역","정비구역","도시환경정비사업구역","영등포동4가 431-6번지 일대","영등포 도심 역세권 도시정비형 재개발구역","0","","","23094","11000NTC202106160001"
"11410AGZ202106180001","11410PPL202106180003","서대문구","변경","의제처리구역","정비구역","주택재건축사업","홍은동 13-25번지 일대","홍은제6주택 재건축정비구역","13078","","","13108","11000NTC202106180002"
"11140AGZ202107060001","11140PPL202107060002","중구","변경","의제처리구역","정비구역","도시환경정비사업구역","충정로3가,합동 28-5번지 일대","마포로5 도시정비형 재개발구역","60055.7","","","61730.1","11140NTC202107060002"
"11140AGZ202107060002","11140PPL202107060002","중구","변경","의제처리구역","정비구역","도시환경정비사업지구","중구 중림동 157-2번지 일대","마포로5구역 10.11지구 ","11061.8","","","13028","11140NTC202107060002"
"11000AGZ199507220638","11000PPL199507225410","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","마포구 도화동 363번지 일대","도화주택","193621.2","","","193708.8","11000NTC199507225410"
"11000AGZ200101153740","11000PPL200101150172","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","서울 성동구 금호4가동 292일대","금호11주택재개발정비구역","0","","","48095","11000NTC200101150172"
"11000AGZ200101153821","11000PPL200101150177","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","동대문구 제기동 122-3호외 369필지 및 청량리동 205-786호외 16필지","제기제2구역","","","","41938","11000NTC200101150177"
"11000AGZ200101293774","11000PPL200101290201","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","성동구 행당동 316일대","행당제3주택재개발구역","10279","","","10329","11000NTC200101290201"
"11000AGZ200101293776","11000PPL200101290202","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","성북구 종암 제1동 123일대","종암제1주택재개발구역","25653","","","25646","11000NTC200101290202"
"11000AGZ200102023775","11000PPL200102020218","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","동대문구 이문동 218일대","이문제3주택재개발구역","71113","","","71153","11000NTC200102020218"
"11000AGZ200102064288","11000PPL200102060238","서울특별시","변경","의제처리구역","정비구역","재개발사업구역","서울 은평구 불광동 593일대","불광1주택재개발정비구역","34673","","","38021","11000NTC200102060238"
"11000AGZ200102083779","11000PPL200102080244","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","성북구 상월곡동 산1-1번지 일대","상월곡주택재개발구역","","","","62958","11000NTC200102080244"
"11000AGZ200103023735","11000PPL200103020312","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","서울 성북구 길음동 547일대","길음제1주택재개발구역","48012","","","48406","11000NTC200103020312"
"11000AGZ200103023736","11000PPL200103020313","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","서울 마포구 신공덕동 49-3일대","신공덕제5주택재개발구역","0","","","14300","11000NTC200103020313"
"11000AGZ200103033737","11000PPL200103030314","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","마포구 염리동 55-33일대","염리제1주택재개발구역","30130","","","30130","11000NTC200103030314"
"11000AGZ200103033788","11000PPL200103030316","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","서울 성북구 길음동 547일대","길음제1주택재개발구역","48012","","","48406","11000NTC200103030316"
"11000AGZ200103063789","11000PPL200103060331","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","성동구 금호1가동 1470일대","금호제12주택재개발구역","24913","","","24989","11000NTC200103060331"
"11000AGZ200103083790","11000PPL200103080333","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","서울 노원구 상계동 197-10일대","상계제8주택재개발구역","11817","","","12027","11000NTC200103080333"
"11000AGZ200103133724","11000PPL200103130363","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업","서대문구 홍은2동 8일대","홍은2동제1주거환경개선지구","22538","","","22519","11000NTC200103130363"
"11000AGZ200103133725","11000PPL200103130364","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","중구 무교동 63-1외 33필지","무교3도시환경정비지구","8600.8","","","8600.8","11000NTC200103130364"
"11000AGZ200103153771","11000PPL200103150384","서울특별시","신설","의제처리구역","정비구역","주거환경개선사업","영등포구 대림동 1117번지 일대","대림2-2지구","0","","","2847","11000NTC200103150384"
"11000AGZ200104123745","11000PPL200104120487","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업","영등포구 영등포1동 607-1일대","영등포1-1주거환경개선지구","3617","","","3618","11000NTC200104120487"
"11000AGZ200104123746","11000PPL200104120487","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업구역","중구 신당2동 432일대","신당2-1주거환경개선지구","62788","","","62788","11000NTC200104120487"
"11000AGZ200104213766","11000PPL200104210552","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","중구 충무로1가 52-20외 54필지","남대문17도시환경정비지구","10915.6","","","10915.5","11000NTC200104210552"
"11000AGZ200104273791","11000PPL200104270585","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","서울 영등포구 신길동 144-363번지 일대","신길5주택재개발정비구역","0","","","11592","11000NTC200104270585"
"11000AGZ200901159796","11000PPL200812292565","서울특별시","변경","의제처리구역","정비구역","주택재건축사업","서대문구 남가좌동 369-10번지 일대","남가좌제1주택재건축정비구역","57684","1","5782.4","63466.4","11000NTC200812292565"
"11000AGZ200901167676","11000PPL200712271694","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","종로구 옥인동 47번지 일대","옥인1주택재개발정비구역","","","","30428","11000NTC200712271694"
"11000AGZ200901167677","11000PPL200901022600","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","서울시 성북구 길음동 508-16 일원","길음1주택재개발구역","","","","107534","11000NTC200901022600"
"11000AGZ200901207678","11000PPL200705171035","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","성동구 하왕십리동 999번지 일대","하왕1-5주택재개발정비구역","","","","32810","11000NTC200705171035"
"11000AGZ200901207679","11000PPL200710041484","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","성북구 동소문동6가 199번지 일대","동선3주택재개발정비구역","","","","24890","11000NTC200710041484"
"11000AGZ200901207680","11000PPL200708091354","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","성북구 석관동 58-56번지 일대","석관2주택재개발정비구역","","","","51522.2","11000NTC200708091354"
"11000AGZ200901207681","11000PPL200705171004","서울특별시","신설","의제처리구역","정비구역","재개발사업구역","성북구 돈암동 13-7 일대","돈암5주택재개발구역","","","","21061.13","11000NTC200705171004"
"11000AGZ200901208869","11000PPL200901022602","서울특별시","신설","의제처리구역","정비구역","재개발사업구역","서울특별시 성북구 하월곡동 88-142 일대","신월곡1도시환경정비구역","","","","55196","11000NTC200901022602"
"11000AGZ201003057823","11000PPL201001074407","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","개봉동 138-2번지 일대","개봉제1주택재개발정비구역","49234","2","114","49120","11000NTC201001074407"
"11000AGZ201003057825","11000PPL201002114502","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","개봉동 138-2번지 일대","개봉제1주택재개발정비구역","49120","2","185","48935","11000NTC201002114502"
"11000AGZ200407104391","11000PPL200407106569","서울특별시","변경","의제처리구역","정비구역","도시환경정비사업지구","종로구 신문로2가91-4일대","신문로2구역제5지구","4452.6","","","5731.9","11000NTC200407106569"
"11000AGZ200407104392","11000PPL200407106572","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","성북구 하월곡동 33번지 일대","월곡제2주택","51835","","","52158","11000NTC200407106572"
"11000AGZ200407104393","11000PPL200407106573","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업","은평구 구산동 산61번지 일대","구산주거환경개선지구","17288","","","17486","11000NTC200407106573"
"11000AGZ200407104394","11000PPL200407106574","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","동작구 본동 468번지 일대","본동제2주택재개발구역","109547.4","","","108881.1","11000NTC200407106574"
"11000AGZ200407106063","11000PPL200407106574","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","","본동2-3주택재개발정비지구","22109","","","21449.7","11000NTC200407106574"
