시도,시군구,구역명칭,현 사업추진단계,사업유형,사업시행자,공급 예정 세대수
서울특별시,강동구,천호A1-2,4)조합설립인가,1)재개발(주택정비),1)조합, 781 
서울특별시,마포구,공덕7,4)조합설립인가,1)재개발(주택정비),2)토지등소유자, 703 
서울특별시,송파구,가락우성1차,4)조합설립인가,3)재건축(공동주택),1)조합, 967 
서울특별시,서초구,반포미도1차,4)조합설립인가,3)재건축(공동주택),1)조합,1739 
서울특별시,서대문구,충현2구역,2)정비구역지정,2)재개발(도시정비),2)토지등소유자,0 
서울특별시,중구,광희동1가303-1일원,2)정비구역지정,2)재개발(도시정비),2)토지등소유자,0 
서울특별시,양천구,목동6단지,4)조합설립인가,3)재건축(공동주택),1)조합,2173 
서울특별시,구로구,서울가든빌라,2)정비구역지정,3)재건축(공동주택),1)조합, 653 
서울특별시,송파구,오금현대아파트,4)조합설립인가,3)재건축(공동주택),1)조합,2436 
서울특별시,종로구,숭인동56일대,2)정비구역지정,1)재개발(주택정비),6)지정개발자, 974 
서울특별시,종로구,창신동23일대,2)정비구역지정,1)재개발(주택정비),1)조합,1038 
서울특별시,서초구,방배임광3차,2)정비구역지정,3)재건축(공동주택),1)조합, 379 
서울특별시,성동구,왕십리역세권4,3)추진위구성,2)재개발(도시정비),1)조합, 631 
서울특별시,마포구,공덕8,3)추진위구성,1)재개발(주택정비),1)조합,1564 
서울특별시,송파구,마천5재정비촉진,4)조합설립인가,1)재개발(주택정비),1)조합,2041 
서울특별시,구로구,우신빌라,2)정비구역지정,3)재건축(공동주택),1)조합,1127 
서울특별시,마포구,성산시영아파트,4)조합설립인가,3)재건축(공동주택),1)조합,4823 
서울특별시,중랑구,상봉13구역,3)추진위구성,1)재개발(주택정비),1)조합,1249 
서울특별시,동대문구,전농13구역,2)정비구역지정,2)재개발(도시정비),1)조합, 949 
서울특별시,양천구,목동8단지아파트,4)조합설립인가,3)재건축(공동주택),1)조합,1881 
서울특별시,구로구,구로우성아파트,4)조합설립인가,3)재건축(공동주택),6)지정개발자, 522 
서울특별시,양천구,목동12단지아파트,4)조합설립인가,4)재건축(단독주택),1)조합,2810 
서울특별시,양천구,목동13단지아파트,4)조합설립인가,4)재건축(단독주택),6)지정개발자,3852 
서울특별시,양천구,목동14단지아파트,4)조합설립인가,4)재건축(단독주택),6)지정개발자,5123 
서울특별시,양천구,신월7동1구역,4)조합설립인가,1)재개발(주택정비),6)지정개발자,2890 
서울특별시,강남구,개포현대2차아파트,3)추진위구성,3)재건축(공동주택),1)조합,1095 
서울특별시,성북구,석관4,2)정비구역지정,1)재개발(주택정비),1)조합,1530 
서울특별시,구로구,천왕3역세권장기전세주택,3)추진위구성,1)재개발(주택정비),1)조합, 323 
서울특별시,성북구,하월곡1,3)추진위구성,1)재개발(주택정비),1)조합,1990 
서울특별시,영등포구,당산1,3)추진위구성,1)재개발(주택정비),1)조합, 737 
서울특별시,영등포구,영등포대선제분일대1구역제5지구,6)관리처분인가,2)재개발(도시정비),2)토지등소유자, 해당없음 
서울특별시,서대문구,홍은15,4)조합설립인가,1)재개발(주택정비),1)조합,1834 
서울특별시,성북구,종암8,3)추진위구성,1)재개발(주택정비),1)조합, 694 
서울특별시,성북구,종암9,3)추진위구성,1)재개발(주택정비),1)조합, 854 
서울특별시,광진구,자양4동A구역,2)정비구역지정,1)재개발(주택정비),1)조합,2999 
서울특별시,강북구,삼양사거리역세권장기전세주택,2)정비구역지정,2)재개발(도시정비),2)토지등소유자, 630 
서울특별시,노원구,상계동154-3일대,2)정비구역지정,1)재개발(주택정비),1)조합,4591 
서울특별시,용산구,서계통합구역,3)추진위구성,1)재개발(주택정비),1)조합,2691 
서울특별시,도봉구,방학제3구역,2)정비구역지정,1)재개발(주택정비),6)지정개발자,1650 
서울특별시,동작구,상도14,2)정비구역지정,1)재개발(주택정비),6)지정개발자,1191 
서울특별시,동작구,상도15,4)조합설립인가,1)재개발(주택정비),6)지정개발자,3204 
서울특별시,종로구,관수동제3지구,5)사업시행인가,2)재개발(도시정비),2)토지등소유자, 해당없음 
서울특별시,종로구,관수동제8지구,5)사업시행인가,2)재개발(도시정비),2)토지등소유자, 해당없음 
서울특별시,종로구,관수동소단위,2)정비구역지정,2)재개발(도시정비),,0 
서울특별시,종로구,공평구역제3지구,2)정비구역지정,1)재개발(주택정비),2)토지등소유자, 해당없음 
서울특별시,종로구,서린345,5)사업시행인가,2)재개발(도시정비),2)토지등소유자, 해당없음 
서울특별시,영등포구,대림1구역,3)추진위구성,1)재개발(주택정비),1)조합,1026 
서울특별시,동대문구,청량리제9구역,3)추진위구성,1)재개발(주택정비),1)조합, 843 
서울특별시,용산구,청파2,2)정비구역지정,1)재개발(주택정비),1)조합,1905 
서울특별시,관악구,신림7,2)정비구역지정,1)재개발(주택정비),1)조합,1402 
서울특별시,송파구,마천2재정비촉진,2)정비구역지정,1)재개발(주택정비),2)토지등소유자,1729 
서울특별시,중구,남대문로5가구역1지구,2)정비구역지정,2)재개발(도시정비),1)조합, 해당없음 
서울특별시,중구,양동구역제8-1·6지구,6)관리처분인가,2)재개발(도시정비),2)토지등소유자, 해당없음 
서울특별시,영등포구,영진시장(아파트),17)사업시행자지정,2)재개발(도시정비),"4)공공(LH,SH,GH)", 104 
서울특별시,도봉구,방아골,2)정비구역지정,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
서울특별시,양천구,목동232번지일대,3)추진위구성,1)재개발(주택정비),1)조합, 586 
서울특별시,양천구,신월5동77번지일대,2)정비구역지정,1)재개발(주택정비),"4)공공(LH,SH,GH)",1241 
서울특별시,양천구,목동7단지아파트,3)추진위구성,3)재건축(공동주택),1)조합,4341 
서울특별시,양천구,목동9단지아파트,4)조합설립인가,3)재건축(공동주택),6)지정개발자,3957 
서울특별시,양천구,목동10단지아파트,4)조합설립인가,3)재건축(공동주택),6)지정개발자,4050 
서울특별시,양천구,목동11단지아파트,4)조합설립인가,3)재건축(공동주택),6)지정개발자,2679 
서울특별시,강북구,번동441-3번지일대,3)추진위구성,1)재개발(주택정비),1)조합, 903 
서울특별시,관악구,미성동건영아파트,4)조합설립인가,3)재건축(공동주택),1)조합, 601 
서울특별시,양천구,신월시영아파트,4)조합설립인가,3)재건축(공동주택),6)지정개발자,3149 
서울특별시,은평구,응암동700번지일대,2)정비구역지정,1)재개발(주택정비),,1456 
서울특별시,은평구,응암동755번지일대,2)정비구역지정,1)재개발(주택정비),,1486 
서울특별시,서대문구,홍제역역세권활성화사업,17)사업시행자지정,2)재개발(도시정비),"3)공공(지자체/시장,군수 등)",1121 
서울특별시,강동구,천호3-1,2)정비구역지정,1)재개발(주택정비),2)토지등소유자, 634 
서울특별시,마포구,마포로1구역제58-1지구,2)정비구역지정,2)재개발(도시정비),,0 
서울특별시,영등포구,"문래동1가A구역8,11지구",2)정비구역지정,2)재개발(도시정비),2)토지등소유자,0 
서울특별시,영등포구,문래동1가A,2)정비구역지정,2)재개발(도시정비),2)토지등소유자,0 
서울특별시,영등포구,문래동1가B,2)정비구역지정,2)재개발(도시정비),2)토지등소유자,0 
서울특별시,영등포구,문래동2가A,2)정비구역지정,2)재개발(도시정비),2)토지등소유자,0 
서울특별시,영등포구,문래동2가B,2)정비구역지정,2)재개발(도시정비),2)토지등소유자,0 
서울특별시,영등포구,문래동2·3가B,2)정비구역지정,2)재개발(도시정비),2)토지등소유자,0 
서울특별시,성동구,마장동382번지일대,3)추진위구성,1)재개발(주택정비),2)토지등소유자, 262 
서울특별시,은평구,독바위역세권,2)정비구역지정,2)재개발(도시정비),2)토지등소유자,1481 
서울특별시,영등포구,문래동2가A4지구,2)정비구역지정,2)재개발(도시정비),2)토지등소유자,0 
서울특별시,은평구,역촌역세권(대조동)장기전세주택,4)조합설립인가,2)재개발(도시정비),1)조합,1302 
서울특별시,중구,세운재정비촉진지구6-1-3구역,3)추진위구성,2)재개발(도시정비),1)조합, 393 
서울특별시,영등포구,여의도은하아파트재건축정비구역,4)조합설립인가,3)재건축(공동주택),6)지정개발자, 672 
서울특별시,영등포구,도림1,2)정비구역지정,1)재개발(주택정비),"4)공공(LH,SH,GH)",2500 
서울특별시,중랑구,면목9구역,17)사업시행자지정,1)재개발(주택정비),"4)공공(LH,SH,GH)",1057 
서울특별시,금천구,독산2구역,3)추진위구성,1)재개발(주택정비),1)조합,2065 
서울특별시,강동구,고덕현대아파트재건축정비사업,3)추진위구성,3)재건축(공동주택),1)조합, 952 
서울특별시,송파구,가락우창아파트재건축정비구역,3)추진위구성,3)재건축(공동주택),1)조합, 471 
서울특별시,강동구,명일신동아아파트재건축정비사업,3)추진위구성,3)재건축(공동주택),1)조합, 947 
서울특별시,종로구,창신동629번지일대,2)정비구역지정,1)재개발(주택정비),6)지정개발자, 해당없음 
서울특별시,종로구,창신동23-606번지일대,2)정비구역지정,1)재개발(주택정비),6)지정개발자, 해당없음 
서울특별시,중랑구,면목8,3)추진위구성,1)재개발(주택정비),1)조합,1260 
서울특별시,서대문구,홍제4구역,3)추진위구성,1)재개발(주택정비),1)조합, 877 
서울특별시,관악구,신림8,3)추진위구성,1)재개발(주택정비),1)조합,2257 
서울특별시,관악구,신림5,2)정비구역지정,1)재개발(주택정비),,3973 
서울특별시,양천구,목동523번지(염창역),2)정비구역지정,2)재개발(도시정비),"4)공공(LH,SH,GH)", 414 
서울특별시,동작구,사당동252-15일대 역세권활성화사업,4)조합설립인가,2)재개발(도시정비),6)지정개발자,0 
서울특별시,은평구,갈현제2구역,2)정비구역지정,1)재개발(주택정비),1)조합, 896 
서울특별시,동작구,사당12구역,3)추진위구성,1)재개발(주택정비),2)토지등소유자, 642 
서울특별시,동작구,사당17구역,3)추진위구성,1)재개발(주택정비),1)조합, 856 
서울특별시,동대문구,용두동39-361,2)정비구역지정,1)재개발(주택정비),1)조합, 695 
서울특별시,강남구,대치미도아파트,2)정비구역지정,3)재건축(공동주택),1)조합,3914 
세종특별자치시,세종특별자치시,신흥주공연립,5)사업시행인가,3)재건축(공동주택),1)조합, 372 
울산광역시,남구,남구B-04,4)조합설립인가,1)재개발(주택정비),1)조합,1484 
울산광역시,남구,남구B-01,2)정비구역지정,1)재개발(주택정비),2)토지등소유자,1165 
울산광역시,남구,남구B-07(동서오거리),4)조합설립인가,1)재개발(주택정비),1)조합, 522 
울산광역시,남구,남구B-08,7)착공,1)재개발(주택정비),1)조합,2033 
울산광역시,남구,남구C-03,3)추진위구성,3)재건축(공동주택),1)조합,1515 
울산광역시,남구,남구B-14,6)관리처분인가,1)재개발(주택정비),1)조합,1529 
울산광역시,동구,동구A-01(일산진지구),7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
울산광역시,중구,중구B-04,6)관리처분인가,1)재개발(주택정비),1)조합,4080 
울산광역시,중구,중구B-15(유곡),2)정비구역지정,1)재개발(주택정비),1)조합,1264 
울산광역시,남구,남구A-01(상개지구),2)정비구역지정,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
울산광역시,북구,북구A-02,2)정비구역지정,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
울산광역시,울주군,울주A-11,2)정비구역지정,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
울산광역시,동구,동구D-01,3)추진위구성,2)재개발(도시정비),1)조합,0 
울산광역시,중구,중구우정1,4)조합설립인가,1)재개발(주택정비),1)조합,1634 
인천광역시,중구,경동,4)조합설립인가,2)재개발(도시정비),1)조합, 999 
인천광역시,중구,경동율목,4)조합설립인가,1)재개발(주택정비),1)조합, 579 
인천광역시,중구,인천여상주변,7)착공,1)재개발(주택정비),1)조합, 686 
인천광역시,중구,송월,4)조합설립인가,1)재개발(주택정비),1)조합, 518 
인천광역시,중구,송월아파트,5)사업시행인가,1)재개발(주택정비),1)조합, 692 
인천광역시,동구,금송,6)관리처분인가,1)재개발(주택정비),1)조합,3965 
인천광역시,동구,서림,6)관리처분인가,1)재개발(주택정비),1)조합, 385 
인천광역시,동구,"송림1,2",6)관리처분인가,1)재개발(주택정비),1)조합,3564 
인천광역시,동구,송림6,7)착공,2)재개발(도시정비),1)조합, 378 
인천광역시,동구,송림4,7)착공,5)주거환경개선,"4)공공(LH,SH,GH)",1198 
인천광역시,동구,"송현1,2차",5)사업시행인가,4)재건축(단독주택),1)조합, 943 
인천광역시,동구,화수화평,5)사업시행인가,1)재개발(주택정비),1)조합,2808 
인천광역시,미추홀구,도화1,6)관리처분인가,1)재개발(주택정비),1)조합,2280 
인천광역시,미추홀구,도화4,7)착공,1)재개발(주택정비),1)조합, 703 
인천광역시,미추홀구,여의,7)착공,1)재개발(주택정비),1)조합,1115 
인천광역시,미추홀구,숭의3,7)착공,1)재개발(주택정비),1)조합, 736 
인천광역시,미추홀구,숭의5,4)조합설립인가,1)재개발(주택정비),1)조합, 550 
인천광역시,미추홀구,전도관,7)착공,1)재개발(주택정비),1)조합,1705 
인천광역시,미추홀구,용현4,5)사업시행인가,1)재개발(주택정비),1)조합, 932 
인천광역시,미추홀구,용마루,7)착공,5)주거환경개선,"4)공공(LH,SH,GH)",4647 
인천광역시,미추홀구,남광로얄아파트,5)사업시행인가,3)재건축(공동주택),1)조합, 711 
인천광역시,미추홀구,학익3,7)착공,1)재개발(주택정비),1)조합,1500 
인천광역시,연수구,송도영남아파트,7)착공,3)재건축(공동주택),1)조합, 652 
인천광역시,남동구,간석성락아파트,7)착공,1)재개발(주택정비),1)조합, 469 
인천광역시,남동구,상인천초교주변,7)착공,1)재개발(주택정비),1)조합,2568 
인천광역시,부평구,산곡재원아파트,6)관리처분인가,3)재건축(공동주택),1)조합, 294 
인천광역시,부평구,삼산대보아파트,7)착공,3)재건축(공동주택),1)조합, 500 
인천광역시,부평구,청천대진아파트,5)사업시행인가,3)재건축(공동주택),1)조합, 401 
인천광역시,부평구,갈산1,6)관리처분인가,1)재개발(주택정비),1)조합,1136 
인천광역시,부평구,부개4,7)착공,1)재개발(주택정비),1)조합,1299 
인천광역시,부평구,부개5,4)조합설립인가,1)재개발(주택정비),1)조합,1829 
인천광역시,부평구,부평2구역,7)착공,1)재개발(주택정비),1)조합,1500 
인천광역시,부평구,부평4,7)착공,1)재개발(주택정비),1)조합,2413 
인천광역시,부평구,신촌,6)관리처분인가,1)재개발(주택정비),1)조합,2297 
인천광역시,부평구,산곡,7)착공,2)재개발(도시정비),1)조합,2475 
인천광역시,부평구,산곡3,4)조합설립인가,1)재개발(주택정비),1)조합, 361 
인천광역시,부평구,산곡7,5)사업시행인가,1)재개발(주택정비),1)조합,1536 
인천광역시,부평구,산곡6,6)관리처분인가,1)재개발(주택정비),1)조합,2706 
인천광역시,부평구,산곡5,5)사업시행인가,1)재개발(주택정비),1)조합,1565 
인천광역시,부평구,십정3,6)관리처분인가,1)재개발(주택정비),1)조합, 761 
인천광역시,부평구,십정5,6)관리처분인가,1)재개발(주택정비),1)조합,1923 
인천광역시,부평구,십정4,6)관리처분인가,1)재개발(주택정비),1)조합, 962 
인천광역시,계양구,작전현대,7)착공,1)재개발(주택정비),1)조합,1370 
인천광역시,계양구,작전우영아파트,6)관리처분인가,4)재건축(단독주택),6)지정개발자, 321 
인천광역시,계양구,효성뉴서울아파트,4)조합설립인가,4)재건축(단독주택),6)지정개발자, 547 
인천광역시,계양구,효성새사미아파트,5)사업시행인가,4)재건축(단독주택),1)조합, 373 
인천광역시,서구,가좌진주1차,4)조합설립인가,3)재건축(공동주택),1)조합, 714 
인천광역시,동구,송희마을,5)사업시행인가,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
인천광역시,미추홀구,용일사거리남동측(주환개선),7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
인천광역시,미추홀구,문학동메아리마을,5)사업시행인가,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
인천광역시,남동구,남촌동,2)정비구역지정,5)주거환경개선,1)조합,0 
인천광역시,중구,전동웃터골,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
인천광역시,미추홀구,미추1,7)착공,1)재개발(주택정비),1)조합,1321 
인천광역시,남동구,인수마을,2)정비구역지정,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
인천광역시,연수구,청학동,5)사업시행인가,5)주거환경개선,"3)공공(지자체/시장,군수 등)", 해당없음 
인천광역시,서구,석남3동행복마을가꿈사업,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
인천광역시,연수구,연수1동,5)사업시행인가,5)주거환경개선,"3)공공(지자체/시장,군수 등)", 해당없음 
인천광역시,남동구,남촌동,2)정비구역지정,5)주거환경개선,1)조합,0 
인천광역시,미추홀구,미추8,6)관리처분인가,1)재개발(주택정비),1)조합,2825 
인천광역시,부평구,한양아파트2단지,3)추진위구성,3)재건축(공동주택),1)조합,1118 
인천광역시,남동구,구월3동주거환경개선사업,2)정비구역지정,5)주거환경개선,"3)공공(지자체/시장,군수 등)", 해당없음 
인천광역시,서구,가좌동태화아파트,3)추진위구성,3)재건축(공동주택),1)조합, 297 
인천광역시,미추홀구,주안11구역,4)조합설립인가,2)재개발(도시정비),1)조합,0 
인천광역시,부평구,현대1단지,4)조합설립인가,3)재건축(공동주택),6)지정개발자,3300 
인천광역시,부평구,현대3단지,3)추진위구성,3)재건축(공동주택),1)조합,0 
인천광역시,미추홀구,미추5,3)추진위구성,1)재개발(주택정비),1)조합,2961 
인천광역시,미추홀구,미추6,3)추진위구성,1)재개발(주택정비),1)조합,1811 
인천광역시,계양구,계산극동아파트,3)추진위구성,3)재건축(공동주택),1)조합,0 
전라남도,목포시,북항차관주택,2)정비구역지정,1)재개발(주택정비),1)조합,1785 
전라남도,목포시,서산온금재정비촉진1,5)사업시행인가,1)재개발(주택정비),1)조합, 688 
전라남도,목포시,용해3,5)사업시행인가,1)재개발(주택정비),1)조합,1111 
전라남도,목포시,용해2,4)조합설립인가,3)재건축(공동주택),1)조합, 994 
전라남도,목포시,구용해,6)관리처분인가,3)재건축(공동주택),1)조합, 227 
전라남도,여수시,덕충주공,5)사업시행인가,3)재건축(공동주택),1)조합, 534 
전라남도,순천시,조례주공1·2차,3)추진위구성,3)재건축(공동주택),1)조합, 983 
전북특별자치도,군산시,나운주공3,5)사업시행인가,3)재건축(공동주택),1)조합,1619 
전북특별자치도,군산시,우진신남전,4)조합설립인가,3)재건축(공동주택),1)조합, 703 
전북특별자치도,익산시,세경1차,6)관리처분인가,3)재건축(공동주택),1)조합, 591 
전북특별자치도,익산시,신동청솔,7)착공,3)재건축(공동주택),1)조합, 295 
전북특별자치도,익산시,영등주공1단지,6)관리처분인가,3)재건축(공동주택),1)조합, 607 
전북특별자치도,익산시,평화지구,7)착공,5)주거환경개선,"4)공공(LH,SH,GH)",1382 
전북특별자치도,전주완산구,세경,6)관리처분인가,3)재건축(공동주택),1)조합, 508 
전북특별자치도,전주덕진구,전라중교일원,4)조합설립인가,1)재개발(주택정비),1)조합,1937 
전북특별자치도,전주덕진구,하가,6)관리처분인가,1)재개발(주택정비),1)조합,1989 
전북특별자치도,전주덕진구,송천무지개,3)추진위구성,3)재건축(공동주택),1)조합, 453 
전북특별자치도,전주덕진구,종광대2,6)관리처분인가,1)재개발(주택정비),1)조합, 530 
전북특별자치도,전주완산구,감나무골,7)착공,1)재개발(주택정비),1)조합,1914 
전북특별자치도,전주덕진구,동양아파트인근,7)착공,1)재개발(주택정비),1)조합, 723 
전북특별자치도,전주완산구,병무청인근,4)조합설립인가,1)재개발(주택정비),1)조합,1220 
전북특별자치도,전주완산구,개나리,4)조합설립인가,3)재건축(공동주택),1)조합, 658 
전북특별자치도,전주완산구,삼천주공3,6)관리처분인가,3)재건축(공동주택),1)조합, 602 
전북특별자치도,전주완산구,오성대우,6)관리처분인가,3)재건축(공동주택),1)조합, 420 
전북특별자치도,전주완산구,기자촌,7)착공,1)재개발(주택정비),1)조합,2226 
전북특별자치도,전주완산구,효자주공,6)관리처분인가,3)재건축(공동주택),1)조합,2236 
전북특별자치도,익산시,창인아파트,4)조합설립인가,4)재건축(단독주택),6)지정개발자, 735 
전북특별자치도,익산시,남성아파트,3)추진위구성,3)재건축(공동주택),1)조합, 852 
전북특별자치도,익산시,모현1,3)추진위구성,1)재개발(주택정비),1)조합, 928 
전북특별자치도,군산시,산북주공,3)추진위구성,3)재건축(공동주택),1)조합, 929 
제주특별자치도,서귀포시,하원지구,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
제주특별자치도,제주시,제원아파트,4)조합설립인가,3)재건축(공동주택),1)조합, 700 
제주특별자치도,제주시,이도주공1단지아파트,6)관리처분인가,3)재건축(공동주택),1)조합, 886 
제주특별자치도,제주시,"이도주공2,3단지아파트",6)관리처분인가,3)재건축(공동주택),1)조합, 867 
제주특별자치도,서귀포시,도순지구,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
제주특별자치도,제주시,신엄지구,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)", 해당없음 
제주특별자치도,제주시,도두지구,2)정비구역지정,5)주거환경개선,"3)공공(지자체/시장,군수 등)", 해당없음 
제주특별자치도,서귀포시,토평지구,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)", 해당없음 
제주특별자치도,서귀포시,법환지구,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)", 해당없음 
제주특별자치도,서귀포시,중문지구,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
제주특별자치도,제주시,내도지구,2)정비구역지정,5)주거환경개선,"3)공공(지자체/시장,군수 등)", 해당없음 
충청남도,서천군,군사1리지구,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
충청남도,아산시,충무,6)관리처분인가,3)재건축(공동주택),1)조합, 159 
충청남도,아산시,온양7촉진구역,3)추진위구성,1)재개발(주택정비),2)토지등소유자,0 
충청남도,천안동남구,구성1,4)조합설립인가,1)재개발(주택정비),1)조합,1056 
충청남도,천안동남구,천안주공4단지,7)착공,3)재건축(공동주택),1)조합,1225 
충청남도,천안동남구,대흥4,6)관리처분인가,2)재개발(도시정비),1)조합,2440 
충청남도,천안동남구,문화3성황,4)조합설립인가,2)재개발(도시정비),6)지정개발자,2748 
충청남도,천안동남구,문화,6)관리처분인가,2)재개발(도시정비),1)조합, 829 
충청남도,천안동남구,봉명3,6)관리처분인가,1)재개발(주택정비),1)조합,1111 
충청남도,천안동남구,부창,7)착공,1)재개발(주택정비),1)조합, 816 
충청남도,천안동남구,사직,6)관리처분인가,2)재개발(도시정비),1)조합, 862 
충청남도,천안동남구,성황·원성,6)관리처분인가,1)재개발(주택정비),1)조합,1684 
충청남도,천안동남구,신부3구역,4)조합설립인가,1)재개발(주택정비),1)조합, 678 
충청남도,천안동남구,원성동,7)착공,4)재건축(단독주택),1)조합,1579 
충청남도,천안서북구,성정B,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
충청남도,천안서북구,신선,7)착공,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
충청남도,태안군,남문지구,2)정비구역지정,5)주거환경개선,"3)공공(지자체/시장,군수 등)", 해당없음 
충청남도,홍성군,오관지구,5)사업시행인가,5)주거환경개선,"4)공공(LH,SH,GH)", 245 
충청남도,천안동남구,성황A,5)사업시행인가,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
충청남도,천안동남구,영성A,5)사업시행인가,5)주거환경개선,"3)공공(지자체/시장,군수 등)",0 
충청남도,천안동남구,문화2구역,3)추진위구성,1)재개발(주택정비),1)조합, 495 
충청남도,아산시,용화주공1단지,5)사업시행인가,3)재건축(공동주택),1)조합, 743 
충청남도,천안서북구,목화아파트구역,2)정비구역지정,3)재건축(공동주택),1)조합, 960 
충청남도,서산시,서산읍내동,3)추진위구성,1)재개발(주택정비),1)조합, 842 
충청북도,충주시,용산주공아파트,7)착공,3)재건축(공동주택),1)조합, 847 
충청북도,청주서원구,모충1,6)관리처분인가,1)재개발(주택정비),1)조합, 838 
충청북도,청주서원구,사모1,6)관리처분인가,1)재개발(주택정비),1)조합,2512 
충청북도,청주서원구,사모2,6)관리처분인가,1)재개발(주택정비),1)조합,4148 
충청북도,청주서원구,사직1,7)착공,1)재개발(주택정비),1)조합,2271 
충청북도,청주서원구,사직3,7)착공,1)재개발(주택정비),1)조합,2330 
충청북도,청주서원구,사직4,6)관리처분인가,2)재개발(도시정비),2)토지등소유자,1950 
충청북도,청주서원구,사창제2공구B블럭,6)관리처분인가,3)재건축(공동주택),1)조합, 456 
충청북도,청주흥덕구,운천주공,7)착공,3)재건축(공동주택),1)조합,1618 
충청북도,청주상당구,대성연립,4)조합설립인가,3)재건축(공동주택),1)조합, 368 
충청북도,청주서원구,사창제2공구A블럭,4)조합설립인가,3)재건축(공동주택),1)조합, 334 
충청북도,충주시,교현주공아파트,5)사업시행인가,3)재건축(공동주택),1)조합, 815 
충청북도,제천시,청전시영아파트,4)조합설립인가,3)재건축(공동주택),1)조합,1206 
충청북도,제천시,하소주공1단지,3)추진위구성,3)재건축(공동주택),1)조합, 604 
